Product,Product_Brand,Item_Category,Subcategory_1,Subcategory_2,Item_Rating,Date,Selling_Price
P-12166,B-3078,toys school supplies,school supplies,geometry pencil boxes,2.9,1/12/2014,390.0
P-2261,B-2049,clothing,women s clothing,lingerie sleep swimwear,4.6,7/1/2019,597.0
P-6826,B-1817,home decor festive needs,table decor handicrafts,decorative platters,1.4,4/1/2014,1014.0
P-12036,B-3215,home decor festive needs,wall decor clocks,paintings,3.3,31/12/2019,1742.0
P-4814,B-1269,clothing,men s clothing,inner wear sleep wear,3.2,14/6/2016,595.0
P-5747,B-1517,jewellery,rings,unknown,2.1,6/1/2016,36230.0
P-6135,B-3078,clothing,women s clothing,western wear,2.3,30/12/2014,449.0
P-3096,B-793,furniture,living room,sofas sectionals,4.9,31/12/2015,35285.0
P-9263,B-3078,beauty and personal care,fragrances,deodorants,2.8,1/12/2015,270.0
P-3808,B-980,jewellery,necklaces chains,necklaces,4.1,1/12/2016,389.0
P-7633,B-2041,clothing,kids clothing,girls wear,2.3,11/3/2017,1116.0
P-4907,B-1295,jewellery,necklaces chains,necklaces,2.6,1/12/2012,169.0
P-6194,B-3078,clothing,women s clothing,western wear,3.2,1/12/2012,831.0
P-3383,B-879,jewellery,necklaces chains,necklaces,2.3,1/12/2018,243.0
P-11851,B-3078,clothing,women s clothing,lingerie sleep swimwear,4.0,12/12/2017,193.0
P-8790,B-2679,clothing,men s clothing,jeans,2.1,12/12/2018,2593.0
P-3266,B-847,jewellery,necklaces chains,necklaces,4.5,1/12/2013,442.0
P-7889,B-2679,clothing,men s clothing,shirts,4.3,29/12/2019,774.0
P-1605,B-3078,footwear,men s footwear,casual shoes,1.0,29/12/2019,1794.0
P-2834,B-734,jewellery,necklaces chains,necklaces,1.4,1/12/2017,299.0
P-6429,B-1670,clothing,kids clothing,infants wear,3.0,12/6/2017,4311.0
P-5484,B-1459,footwear,men s footwear,slippers flip flops,1.6,12/5/2017,221.0
P-3484,B-906,clothing,women s clothing,lingerie sleep swimwear,1.0,17/6/2016,491.0
P-8995,B-2307,jewellery,rings,unknown,2.6,1/1/2013,29750.0
P-2886,B-742,jewellery,bangles bracelets armlets,bangles,4.2,10/5/2017,2335.0
P-10343,B-2737,footwear,men s footwear,casual shoes,1.4,7/3/2018,1797.0
P-9804,B-3078,bags wallets belts,bags,pouches and potlis,4.2,3/12/2015,2186.0
P-10597,B-3078,footwear,women s footwear,casual shoes,3.7,1/12/2018,794.0
P-11359,B-3016,kitchen dining,kitchen tools,kitchen implements,1.8,1/12/2012,390.0
P-1749,B-372,automotive,car bike accessories,car bike lighting,3.8,2/6/2015,243.0
P-6333,B-1651,home decor festive needs,table decor handicrafts,showpieces,3.6,4/1/2017,590.0
P-3763,B-966,clothing,women s clothing,ethnic wear,4.4,31/12/2018,1298.0
P-10550,B-2764,sports fitness,team sports,cricket,3.6,25/2/2013,777.0
P-12187,B-378,clothing,women s clothing,lingerie sleep swimwear,5.0,7/1/2015,319.0
P-4819,B-3078,clothing,women s clothing,western wear,2.0,7/1/2015,475.0
P-11837,B-3078,clothing,women s clothing,ethnic wear,2.9,30/12/2013,791.0
P-2427,B-580,clothing,women s clothing,western wear,3.5,10/6/2018,749.0
P-623,B-133,automotive,accessories spare parts,car interior exterior,1.1,1/12/2016,1594.0
P-8527,B-2247,home furnishing,kitchen dining linen,table covers,3.5,19/4/2015,492.0
P-7692,B-3078,clothing,men s clothing,t shirts,2.9,13/12/2014,712.0
P-4980,B-1315,jewellery,necklaces chains,necklaces,1.7,1/12/2018,260.0
P-5775,B-1517,jewellery,rings,unknown,1.2,6/1/2013,12094.0
P-7016,B-1854,kitchen dining,cookware,pots pans,3.4,1/12/2014,1128.0
P-12453,B-3315,jewellery,necklaces chains,necklaces,3.5,1/12/2012,252.0
P-8773,B-2260,pens stationery,school supplies,water bottles,1.8,7/6/2014,680.0
P-11961,B-3197,jewellery,necklaces chains,necklaces,3.3,1/12/2015,373.0
P-3113,B-802,tools hardware,tools,gardening tools,1.0,7/1/2018,524.0
P-8728,B-3078,kitchen dining,coffee mugs,prithish coffee mugs,5.0,1/12/2015,174.0
P-1032,B-3078,clothing,men s clothing,accessories combo sets,1.1,31/12/2013,499.0
P-3510,B-909,home furnishing,curtains accessories,curtains,3.8,31/12/2017,443.0
P-2216,B-3078,footwear,women s footwear,wedges,4.5,29/12/2019,1889.0
P-1271,B-3078,footwear,men s footwear,casual shoes,4.1,29/12/2019,1741.0
P-6071,B-1595,clothing,kids clothing,girls wear,1.6,14/6/2017,298.0
P-6577,B-1730,clothing,women s clothing,accessories,2.7,9/4/2014,597.0
P-8206,B-2679,clothing,men s clothing,shirts,3.7,12/12/2016,1687.0
P-7531,B-3078,clothing,men s clothing,t shirts,1.1,13/12/2012,489.0
P-1564,B-303,baby care,baby bedding,baby blankets,2.1,12/12/2018,735.0
P-6668,B-2201,clothing,women s clothing,lingerie sleep swimwear,4.5,7/1/2013,246.0
P-5549,B-1477,home furnishing,bath linen,towels,1.8,20/12/2015,994.0
P-2458,B-3078,clothing,women s clothing,western wear,3.7,30/12/2016,420.0
P-5083,B-3078,clothing,women s clothing,western wear,2.4,7/1/2013,442.0
P-3989,B-3078,clothing,men s clothing,winter seasonal wear,5.0,6/1/2015,744.0
P-10469,B-2741,automotive,accessories spare parts,spares performance parts,2.5,31/12/2015,869.0
P-3321,B-3078,watches,wrist watches,escort wrist watches,3.9,4/12/2018,1823.0
P-7092,B-1883,clothing,women s clothing,western wear,2.3,15/6/2019,1516.0
P-11107,B-334,clothing,women s clothing,lingerie sleep swimwear,3.7,7/1/2016,259.0
P-7789,B-2071,kitchen dining,cookware,pots pans,1.7,1/12/2018,851.0
P-4900,B-3078,clothing,women s clothing,western wear,1.3,30/12/2019,489.0
P-8000,B-2373,clothing,women s clothing,western wear,3.9,30/12/2019,475.0
P-1373,B-239,home decor festive needs,candles fragrances,home fragrances,4.4,3/3/2016,567.0
P-8489,B-2238,cameras accessories,camera accessories,battery chargers,2.3,19/4/2013,787.0
P-3637,B-3078,footwear,men s footwear,casual shoes,3.6,29/12/2014,1799.0
P-1206,B-191,jewellery,accessories,brooches,3.1,23/4/2018,1744.0
P-6102,B-1610,home entertainment,audio players,krown audio players,1.8,1/12/2019,1898.0
P-7879,B-3078,clothing,men s clothing,t shirts,1.9,13/12/2017,495.0
P-9831,B-2571,tools hardware,tools,gardening tools,3.7,7/1/2013,489.0
P-3169,B-817,home furnishing,bed linen,blankets quilts dohars,1.8,1/1/2020,1093.0
P-5499,B-2679,clothing,men s clothing,shirts,1.5,6/12/2019,589.0
P-8487,B-2236,pout brass bangle,unknown,unknown,1.0,10/5/2013,368.0
P-8812,B-2274,sports fitness,team sports,cricket,1.8,25/3/2020,3996.0
P-10794,B-2856,baby care,baby bedding,baby bedsheets,5.0,26/5/2013,709.0
P-7014,B-1854,kitchen dining,cookware,pots pans,1.0,1/12/2017,746.0
P-10431,B-2741,automotive,accessories spare parts,car interior exterior,1.9,21/4/2016,350.0
P-7648,B-3078,clothing,men s clothing,t shirts,1.5,13/12/2016,496.0
P-3594,B-928,jewellery,necklaces chains,necklaces,1.8,1/12/2018,231.0
P-9422,B-3231,clothing,women s clothing,lingerie sleep swimwear,1.4,7/1/2020,95.0
P-5038,B-1328,clothing,kids clothing,girls wear,1.4,2/4/2013,498.0
P-12565,B-3352,computers,network components,routers,4.0,1/12/2017,4042.0
P-7580,B-2025,jewellery,bangles bracelets armlets,bracelets,1.8,20/12/2019,246.0
P-8685,B-3078,kitchen dining,coffee mugs,prithish coffee mugs,4.9,1/12/2013,172.0
P-4464,B-1176,computers,laptop accessories,laptop adapters,1.3,10/6/2013,1846.0
P-4461,B-1176,computers,laptop accessories,laptop adapters,3.2,10/6/2014,1796.0
P-9945,B-3078,clothing,women s clothing,ethnic wear,1.0,29/12/2017,640.0
P-6633,B-3078,watches,wrist watches,luba wrist watches,4.1,12/12/2012,219.0
P-9058,B-2322,home decor festive needs,showpieces,ethnic,3.5,1/12/2019,1797.0
P-4319,B-1118,bags wallets belts,luggage travel,suitcases,3.6,3/3/2016,3795.0
P-11683,B-3133,clothing,men s clothing,sports wear,2.5,5/3/2017,301.0
P-1884,B-405,jewellery,rings,unknown,3.3,1/1/2020,35464.0
P-8384,B-2204,jewellery,jewellery sets,unknown,4.7,12/12/2016,897.0
P-11977,B-3197,jewellery,necklaces chains,necklaces,4.8,1/12/2017,292.0
P-9811,B-2563,jewellery,accessories,brooches,2.4,28/2/2018,276.0
P-1384,B-242,home furnishing,bed linen,blankets quilts dohars,4.7,1/1/2017,1472.0
P-5245,B-3078,watches,wrist watches,jazma wrist watches,4.0,7/1/2016,952.0
P-2765,B-3078,beauty and personal care,fragrances,deodorants,4.9,1/12/2018,345.0
P-8968,B-2307,jewellery,rings,unknown,4.9,1/1/2018,23124.0
P-10981,B-2914,the cotton company solid women s polo neck pink,unknown,unknown,4.6,10/5/2015,397.0
P-8558,B-2250,computers,laptop accessories,computer accessories combos,4.6,3/3/2019,321.0
P-4585,B-1214,clothing,women s clothing,lingerie sleep swimwear,4.4,23/6/2016,995.0
P-5731,B-1517,jewellery,rings,unknown,4.9,1/1/2014,38282.0
P-1969,B-2372,clothing,women s clothing,western wear,1.9,30/12/2014,392.0
P-9172,B-2356,footwear,men s footwear,casual shoes,1.0,7/3/2013,3053.0
P-4535,B-1198,jewellery,necklaces chains,necklaces,4.4,1/12/2019,222.0
P-11226,B-3078,pens stationery,office supplies,punches punching machines,1.8,29/12/2013,121.0
P-7415,B-1991,automotive,accessories spare parts,car electronics accessories,2.9,1/12/2017,493.0
P-8172,B-2154,clothing,men s clothing,shirts,1.8,12/3/2013,989.0
P-8329,B-2355,furniture,pet furniture,unknown,4.3,29/12/2018,1293.0
P-8046,B-3078,clothing,women s clothing,western wear,3.0,6/1/2015,586.0
P-8228,B-2373,clothing,women s clothing,western wear,4.3,30/12/2014,447.0
P-7074,B-3078,clothing,women s clothing,western wear,3.7,1/12/2013,615.0
P-1464,B-3078,clothing,women s clothing,western wear,4.2,6/1/2016,359.0
P-10709,B-2818,beauty and personal care,hair care,hair care accessories,1.7,21/6/2019,317.0
P-53,B-4,computers,laptop accessories,batteries,3.1,7/1/2015,1391.0
P-4600,B-2679,clothing,men s clothing,shirts,1.5,7/1/2020,733.0
P-6196,B-334,clothing,women s clothing,lingerie sleep swimwear,5.0,7/1/2017,274.0
P-6571,B-3078,footwear,men s footwear,casual shoes,1.1,29/12/2016,1395.0
P-9063,B-2323,home decor festive needs,showpieces,animal figurines,2.9,25/3/2015,208.0
P-2564,B-642,clothing,women s clothing,sports gym wear,2.8,3/3/2017,891.0
P-4565,B-2201,clothing,women s clothing,lingerie sleep swimwear,4.0,7/1/2018,545.0
P-7042,B-1864,pens stationery,office equipments,home security cameras,4.1,16/4/2019,4700.0
P-10045,B-2643,clothing,women s clothing,lingerie sleep swimwear,3.7,2/4/2020,1092.0
P-4171,B-3078,clothing,men s clothing,accessories combo sets,4.7,31/12/2019,300.0
P-1782,B-3078,home decor festive needs,wall decor clocks,clocks,1.1,3/12/2012,809.0
P-7834,B-2085,home decor festive needs,showpieces,ona s showpieces,3.8,1/12/2013,790.0
P-5734,B-1517,jewellery,rings,unknown,4.3,1/1/2015,31596.0
P-5497,B-3078,beauty and personal care,body and skin care,face care,5.0,31/12/2019,317.0
P-4966,B-1312,clothing,women s clothing,ethnic wear,3.0,24/6/2013,691.0
P-10303,B-2722,beauty and personal care,makeup,vanity boxes,1.6,12/3/2015,1293.0
P-9882,B-3078,clothing,women s clothing,ethnic wear,3.1,29/12/2019,392.0
P-4514,B-3078,clothing,women s clothing,western wear,4.6,7/1/2017,470.0
P-10158,B-2695,computers,laptop accessories,adapters,3.4,11/3/2019,535.0
P-7513,B-3078,beauty and personal care,fragrances,deodorants,1.3,1/12/2014,375.0
P-5778,B-1517,jewellery,rings,unknown,3.2,1/1/2019,29924.0
P-11232,B-3078,toys school supplies,school supplies,geometry pencil boxes,1.5,1/12/2012,98.0
P-11963,B-3197,jewellery,necklaces chains,necklaces,2.0,1/12/2017,184.0
P-2301,B-544,jewellery,necklaces chains,necklaces,4.6,10/3/2015,497.0
P-1757,B-373,clothing,kids clothing,boys wear,3.3,12/5/2013,293.0
P-2916,B-3078,watches,wrist watches,disney wrist watches,2.7,4/12/2019,1337.0
P-6992,B-3078,clothing,kids clothing,girls wear,2.3,20/12/2012,218.0
P-4743,B-1260,jewellery,necklaces chains,necklaces,3.8,1/12/2019,423.0
P-2045,B-3078,footwear,women s footwear,flats,1.8,7/1/2013,414.0
P-6397,B-1664,automotive,car bike accessories,car bike lighting,1.9,18/6/2019,1493.0
P-3934,B-1017,home decor festive needs,table decor handicrafts,decorative platters,4.7,4/1/2014,2680.0
P-10953,B-2901,clothing,kids clothing,girls wear,3.4,9/3/2013,391.0
P-5280,B-1409,jewellery,bangles bracelets armlets,bracelets,2.4,20/12/2015,368.0
P-12030,B-3212,home decor festive needs,wall decor clocks,wall decals stickers,1.8,29/12/2015,235.0
P-3815,B-2355,clothing,women s clothing,lingerie sleep swimwear,5.0,7/1/2020,395.0
P-11412,B-3036,mobiles accessories,tablet accessories,cases covers,4.3,1/1/2015,292.0
P-4219,B-1087,kitchen dining,bar glassware,bar glasses,4.7,16/4/2016,796.0
P-2732,B-711,clothing,men s clothing,jeans,1.1,18/3/2016,1053.0
P-6479,B-1695,baby care,infant wear,baby boys clothes,1.1,14/5/2013,559.0
P-12475,B-3078,footwear,women s footwear,casual shoes,1.7,1/12/2013,490.0
P-3068,B-2372,clothing,women s clothing,western wear,1.1,30/12/2012,397.0
P-11484,B-3070,home decor festive needs,showpieces,ethnic,3.2,1/12/2018,346.0
P-5710,B-1517,jewellery,rings,unknown,2.8,1/1/2015,28846.0
P-7967,B-2119,jewellery,accessories,brooches,2.2,28/2/2020,544.0
P-1222,B-196,computers,laptop accessories,usb gadgets,4.8,20/6/2014,173.0
P-8461,B-2229,bags wallets belts,luggage travel,suitcases,1.1,3/3/2019,5882.0
P-6520,B-3078,clothing,men s clothing,trousers,3.2,20/12/2013,2384.0
P-12182,B-334,clothing,women s clothing,lingerie sleep swimwear,1.7,7/1/2019,311.0
P-1374,B-240,jewellery,rings,unknown,1.7,6/1/2015,871.0
P-6800,B-1810,home decor festive needs,showpieces,ethnic,1.8,1/12/2018,340.0
P-12317,B-3078,beauty and personal care,fragrances,deodorants,4.4,1/12/2019,277.0
P-6984,B-1842,computers,laptop accessories,usb gadgets,2.6,29/12/2019,188.0
P-10411,B-2741,automotive,accessories spare parts,bike essentials,3.9,18/3/2020,449.0
P-9250,B-3078,clothing,women s clothing,western wear,1.5,6/1/2013,820.0
P-5049,B-1331,jewellery,bangles bracelets armlets,bangles,1.7,20/12/2015,588.0
P-3810,B-1690,clothing,women s clothing,lingerie sleep swimwear,4.7,7/1/2018,199.0
P-6170,B-1627,clothing,women s clothing,ethnic wear,1.4,25/4/2017,102.0
P-11950,B-3197,jewellery,necklaces chains,necklaces,4.4,1/12/2018,153.0
P-12283,B-3273,automotive,accessories spare parts,helmets riding gear,2.9,24/2/2014,190.0
P-5759,B-1517,jewellery,rings,unknown,1.2,1/1/2017,27884.0
P-5340,B-1421,jewellery,bangles bracelets armlets,bracelets,1.2,20/12/2012,244.0
P-2668,B-684,dassler slim fit women s multicolor jeans,unknown,unknown,2.4,10/5/2013,1597.0
P-10145,B-2695,computers,laptop accessories,adapters,4.7,11/3/2015,530.0
P-7914,B-2112,kitchen dining,lighting,bulbs,1.5,31/12/2019,316.0
P-1015,B-133,automotive,accessories spare parts,car interior exterior,2.1,1/12/2014,1499.0
P-4860,B-1279,mobiles accessories,mobile accessories,mobile pouches,1.0,7/1/2015,248.0
P-3582,B-921,clothing,women s clothing,ethnic wear,4.3,25/3/2018,1589.0
P-3962,B-1020,jewellery,rings,unknown,3.4,1/1/2015,33954.0
P-792,B-133,automotive,accessories spare parts,car interior exterior,2.9,1/12/2015,1598.0
P-4589,B-1215,sunglasses,hh wayfarer sunglasses,unknown,2.8,10/6/2015,289.0
P-10483,B-2741,automotive,accessories spare parts,spares performance parts,3.7,31/12/2015,1045.0
P-5932,B-1561,kitchen dining,kitchen tools,kitchen implements,4.7,1/12/2017,194.0
P-5905,B-1554,toys school supplies,party supplies,balloons decoration,2.7,15/6/2018,894.0
P-300,B-80,jewellery,necklaces chains,necklaces,4.1,1/12/2012,539.0
P-9514,B-2462,beauty and personal care,combos and kits,rythmx combos and kits,3.0,2/6/2019,390.0
P-8141,B-3078,beauty and personal care,fragrances,deodorants,2.4,1/12/2015,395.0
P-11453,B-3054,baby care,baby kids gifts,stickers,4.5,1/12/2012,541.0
P-2140,B-482,mobiles accessories,tablet accessories,cases covers,3.7,1/1/2014,1092.0
P-9711,B-2355,clothing,women s clothing,lingerie sleep swimwear,4.7,7/1/2014,244.0
P-6807,B-1813,masara solid women s straight kurta,unknown,unknown,3.0,5/4/2016,547.0
P-4299,B-2372,clothing,women s clothing,western wear,1.0,30/12/2017,497.0
P-2276,B-533,baby care,infant wear,baby boys clothes,3.3,2/4/2014,2164.0
P-6122,B-3078,clothing,men s clothing,shirts,1.0,6/12/2016,599.0
P-9204,B-2370,computers,laptop accessories,batteries,3.2,7/1/2020,1290.0
P-3739,B-3078,clothing,women s clothing,western wear,3.6,7/1/2015,529.0
P-6822,B-3078,clothing,men s clothing,winter seasonal wear,4.9,31/12/2017,900.0
P-233,B-66,mobiles accessories,mobile accessories,headphones,2.1,11/3/2019,299.0
P-4363,B-3078,clothing,women s clothing,western wear,3.4,7/1/2013,394.0
P-12065,B-3078,clothing,men s clothing,t shirts,3.5,15/12/2015,792.0
P-5249,B-1402,clothing,kids clothing,boys wear,3.5,1/5/2019,645.0
P-109,B-27,jewellery,necklaces chains,necklaces,1.2,1/12/2013,690.0
P-3317,B-857,footwear,kids infant footwear,for boys,4.7,3/3/2015,991.0
P-9907,B-3078,clothing,women s clothing,western wear,1.1,1/1/2014,542.0
P-9658,B-2512,clothing,women s clothing,ethnic wear,2.3,29/4/2018,1232.0
P-12197,B-3251,jewellery,necklaces chains,necklaces,5.0,1/12/2016,469.0
P-6049,B-1590,home furnishing,floor coverings,mats,2.9,24/4/2018,193.0
P-9353,B-3078,kitchen dining,coffee mugs,rockmantra coffee mugs,2.3,1/12/2016,194.0
P-9432,B-2426,jewellery,pendants lockets,rosesnribbons rhodium garnet amethyst citrine,2.6,11/3/2014,4995.0
P-11811,B-3175,jewellery,necklaces chains,necklaces,2.8,1/12/2015,418.0
P-4203,B-3078,watches,wrist watches,gift island wrist watches,3.6,7/1/2020,891.0
P-11128,B-2948,clothing,women s clothing,western wear,1.3,12/5/2014,1099.0
P-1847,B-405,jewellery,rings,unknown,3.1,1/1/2013,26854.0
P-7574,B-2024,kitchen dining,cookware,pots pans,4.4,17/6/2017,293.0
P-7794,B-3078,clothing,men s clothing,t shirts,3.2,13/12/2019,698.0
P-9858,B-2580,jewellery,bangles bracelets armlets,bangles,1.3,30/12/2014,596.0
P-4591,B-1217,jewellery,necklaces chains,necklaces,5.0,1/12/2016,483.0
P-4957,B-1310,jewellery,pendants lockets,inaya yellow gold nak brass pendant set,4.1,11/3/2020,381.0
P-6769,B-1798,pens stationery,school supplies,pencils pen pencil boxes,4.8,25/3/2016,42.0
P-729,B-133,automotive,accessories spare parts,car interior exterior,1.6,1/12/2014,1594.0
P-8183,B-2165,kitchen dining,kitchen tools,kitchen implements,3.2,1/12/2014,69.0
P-9287,B-2399,toys school supplies,role play toys,riddhi siddhi role play toys,1.7,9/6/2017,292.0
P-8618,B-3078,kitchen dining,coffee mugs,printland coffee mugs,2.9,1/12/2012,294.0
P-5720,B-1517,jewellery,rings,unknown,2.8,1/1/2020,30607.0
P-9656,B-2510,clothing,women s clothing,western wear,4.0,24/4/2014,1499.0
P-8200,B-2168,jewellery,earrings,unknown,1.9,12/12/2019,198.0
P-8802,B-2271,pu good women flats,unknown,unknown,5.0,10/5/2015,370.0
P-4281,B-2355,clothing,women s clothing,lingerie sleep swimwear,4.1,7/1/2019,400.0
P-5999,B-1574,footwear,women s footwear,ballerinas,1.7,23/4/2014,496.0
P-211,B-3078,footwear,women s footwear,casual shoes,4.8,6/1/2018,449.0
P-1330,B-221,home furnishing,bath linen,towels,2.4,20/12/2015,793.0
P-5414,B-1444,cameras accessories,camera accessories,lens hoods,3.5,29/12/2013,994.0
P-6654,B-1749,home furnishing,cushions pillows covers,cushion covers,4.2,4/6/2014,311.0
P-3566,B-920,jewellery,necklaces chains,necklaces,1.3,1/12/2018,184.0
P-10696,B-3078,clothing,women s clothing,leggings jeggings,1.8,12/12/2017,372.0
P-1790,B-390,tools hardware,tools,gardening tools,5.0,7/1/2014,398.0
P-6310,B-1645,computers,laptop accessories,batteries,3.0,7/1/2016,1794.0
P-3747,B-959,bags wallets belts,bags,backpacks,4.7,1/1/2016,596.0
P-12213,B-3260,baby care,infant wear,baby girls clothes,3.8,7/6/2019,544.0
P-8113,B-2142,home furnishing,bed linen,blankets quilts dohars,3.7,1/1/2014,1397.0
P-2904,B-747,toys school supplies,action figures,discovery toys action figures,4.5,3/3/2020,9716.0
P-9616,B-2281,clothing,women s clothing,lingerie sleep swimwear,2.0,7/1/2014,542.0
P-2894,B-505,clothing,women s clothing,western wear,4.9,30/12/2014,495.0
P-12179,B-2355,clothing,women s clothing,lingerie sleep swimwear,5.0,7/1/2018,313.0
P-3038,B-785,jewellery,necklaces chains,necklaces,5.0,1/12/2019,449.0
P-2220,B-3078,watches,wrist watches,cb fashion wrist watches,3.6,31/12/2018,616.0
